Day,Hour,Month,Precip In,RH,Station,Temp F,Wind Dir,Wind Spd MPH,Year
20,7,9,0,82.66,MSP,57.11,270,10.35,2013
28,7,9,0,70.15,MSP,68,140,16.1,2013
1,8,9,0,81.07,MSP,64.94,310,10.35,2013
2,8,9,0,77.92,MSP,57.92,330,10.35,2013
8,8,9,0,67.79,MSP,66.92,80,11.5,2013
15,8,9,0,96.81,MSP,57.92,10,6.9,2013
18,8,9,0.01,100,MSP,64.22,150,6.9,2013
20,8,9,0,82.66,MSP,57.11,250,8.62,2013
2,9,9,0,71.9,MSP,57.92,10,11.5,2013
8,9,9,0,67.91,MSP,68,80,10.35,2013
9,9,9,0,93.47,MSP,71.06,140,11.5,2013
2,10,9,0,69.17,MSP,59,350,10.35,2013
8,10,9,0,70.15,MSP,68,80,12.65,2013
9,10,9,0,90.14,MSP,73.04,150,9.2,2013
27,10,9,0,70.81,MSP,69.98,140,16.1,2013
2,11,9,0,64.46,MSP,60.98,10,11.5,2013
8,11,9,0,68.25,MSP,71.06,100,14.95,2013
9,11,9,0,85.39,MSP,74.54,130,8.82,2013
18,11,9,0,89.98,MSP,69.08,170,6.9,2013
21,11,9,0,64.28,MSP,55.94,330,6.9,2013
27,11,9,0,65.9,MSP,73.04,140,13.8,2013
28,11,9,0.03,87.1,MSP,66.92,170,16.1,2013
1,12,9,0,63.7,MSP,71.96,320,12.65,2013
2,12,9,0,64.59,MSP,62.06,10,8.05,2013
8,12,9,0,66.2,MSP,71.96,90,11.5,2013
9,12,9,0,79.05,MSP,78.08,130,10.35,2013
18,12,9,0,84.16,MSP,71.96,150,6.9,2013
21,12,9,0,63.48,MSP,56.57,320,8.05,2013
2,13,9,0,65.14,MSP,62.96,350,8.05,2013
21,13,9,0,61.27,MSP,57.56,310,8.05,2013
1,14,9,0,57.32,MSP,73.94,320,13.8,2013
2,14,9,0,58.39,MSP,64.94,0,4.6,2013
2,15,9,0,61,MSP,64.67,20,6.9,2013
18,15,9,0,78.42,MSP,73.22,150,9.77,2013
18,16,9,0,84.16,MSP,71.96,140,10.35,2013
18,17,9,0,81.14,MSP,73.04,150,12.65,2013
1,18,9,0,63.18,MSP,71.06,330,12.65,2013
8,18,9,0,64.17,MSP,75.92,90,10.35,2013
17,18,9,0,81.22,MSP,59.54,130,13.8,2013
18,18,9,0,82.12,MSP,72.32,140,12.07,2013
28,18,9,0,61.79,MSP,60.08,250,16.1,2013
1,19,9,0,61.16,MSP,71.06,330,10.35,2013
8,19,9,0,65.52,MSP,75.11,80,9.77,2013
14,19,9,0.05,77.75,MSP,62.06,130,6.9,2013
17,19,9,0,93.39,MSP,57.56,130,9.2,2013
8,20,9,0,66.13,MSP,75.02,110,11.5,2013
17,20,9,0,93.1,MSP,57.92,130,10.35,2013
8,21,9,0,68.57,MSP,73.94,100,9.2,2013
14,21,9,0.24,94.6,MSP,57.44,70,8.05,2013
17,21,9,0,96.81,MSP,57.92,130,10.35,2013
8,22,9,0,75.75,MSP,73.04,140,9.2,2013
10,22,9,0,61.66,MSP,75.02,310,9.2,2013
17,22,9,0,93.13,MSP,59,140,9.2,2013
8,23,9,0,81,MSP,71.06,150,11.5,2013
10,23,9,0,63.83,MSP,73.04,310,5.75,2013
17,23,9,0.03,94.56,MSP,59,140,8.05,2013
5,0,10,0.14,98.94,MSP,57.44,110,16.48,2013
21,0,10,0,79.05,MSP,39.02,310,16.1,2013
24,0,10,0,60.81,MSP,33.08,320,9.2,2013
25,0,10,0,72.46,MSP,39.02,270,5.75,2013
4,1,10,0,96.14,MSP,55.04,360,10.35,2013
5,1,10,0.12,95.28,MSP,58.46,90,16.1,2013
18,1,10,0.02,88.85,MSP,42.98,330,14.95,2013
21,1,10,0,75.5,MSP,37.04,310,14.95,2013
24,1,10,0,60.81,MSP,33.08,310,8.05,2013
4,2,10,0,96.14,MSP,55.04,10,12.65,2013
5,2,10,0,93.13,MSP,59,90,11.5,2013
16,2,10,0,95.38,MSP,45.68,340,13.8,2013
20,2,10,0,88.42,MSP,33.98,0,0,2013
23,2,10,0,84.69,MSP,35.06,310,4.6,2013
24,2,10,0,63.17,MSP,33.08,310,9.2,2013
31,2,10,0,98.03,MSP,50,0,0,2013
3,3,10,0,93.13,MSP,59,100,4.6,2013
4,3,10,0,96.78,MSP,55.94,10,10.35,2013
5,3,10,0,93.13,MSP,59,90,11.5,2013
20,3,10,0,88.37,MSP,33.08,0,0,2013
21,3,10,0,63.91,MSP,35.06,300,12.65,2013
23,3,10,0,84.69,MSP,35.06,270,3.45,2013
25,3,10,0,75.58,MSP,37.94,0,0,2013
30,3,10,0.01,100,MSP,39.38,50,4.03,2013
31,3,10,0,98.7,MSP,49.28,0,5.52,2013
3,4,10,0,96.2,MSP,59,20,5.75,2013
4,4,10,0,96.78,MSP,55.94,30,10.35,2013
5,4,10,0,93.13,MSP,59,80,10.35,2013
15,4,10,0.02,92.87,MSP,50,100,20.7,2013
16,4,10,0,96.63,MSP,44.96,340,13.8,2013
20,4,10,0,88.37,MSP,33.08,180,3.45,2013
21,4,10,0,69.28,MSP,33.98,300,8.05,2013
23,4,10,0,81.57,MSP,33.98,290,5.75,2013
24,4,10,0,63.17,MSP,33.08,300,6.9,2013
30,4,10,0.01,100,MSP,39.56,80,4.6,2013
31,4,10,0,100,MSP,48.11,280,5.75,2013
3,5,10,0,96.2,MSP,59,60,5.75,2013
4,5,10,0,96.78,MSP,55.94,30,11.5,2013
5,5,10,0,96.2,MSP,59,80,8.05,2013
16,5,10,0,92.72,MSP,44.96,340,12.65,2013
21,5,10,0,61.08,MSP,35.06,310,16.1,2013
23,5,10,0,81.57,MSP,33.98,290,6.9,2013
24,5,10,0,66.11,MSP,33.08,300,6.9,2013
29,5,10,0,61.08,MSP,35.06,40,6.9,2013
30,5,10,0.02,100,MSP,41,120,5.17,2013
31,5,10,0,100,MSP,46.58,290,5.75,2013
4,6,10,0,96.78,MSP,55.94,40,11.5,2013
5,6,10,0,96.2,MSP,59,80,9.2,2013
14,6,10,0,76.25,MSP,44.96,110,9.2,2013
15,6,10,0.01,92.87,MSP,50,120,19.55,2013
16,6,10,0,93.03,MSP,44.78,350,8.62,2013
21,6,10,0,58.66,MSP,33.98,320,12.65,2013
23,6,10,0,81.57,MSP,33.98,290,8.05,2013
24,6,10,0,66.72,MSP,33.98,300,8.05,2013
29,6,10,0,61.08,MSP,35.06,60,8.05,2013
30,6,10,0,96.41,MSP,42.56,100,6.13,2013
4,7,10,0,93.08,MSP,57.02,60,11.5,2013
14,7,10,0,73.59,MSP,44.96,110,10.35,2013
15,7,10,0,92.64,MSP,50.9,120,9.77,2013
16,7,10,0,92.4,MSP,44.69,340,8.34,2013
17,7,10,0,82.17,MSP,42.08,0,0,2013
20,7,10,0,88.47,MSP,35.06,110,5.75,2013
21,7,10,0,58.66,MSP,33.98,310,9.2,2013
23,7,10,0,78.62,MSP,33.98,300,5.75,2013
24,7,10,0,69.28,MSP,33.98,300,8.05,2013
29,7,10,0,66.36,MSP,35.06,80,9.2,2013
4,8,10,0,89.48,MSP,57.02,50,12.65,2013
5,8,10,0,93.49,MSP,60.89,130,9.77,2013
14,8,10,0,67.69,MSP,46.04,120,10.35,2013
15,8,10,0.01,96.54,MSP,51.56,120,11.5,2013
16,8,10,0,91.45,MSP,44.78,330,10.35,2013
20,8,10,0.01,88.47,MSP,35.06,140,6.9,2013
21,8,10,0,60.93,MSP,33.98,310,8.05,2013
23,8,10,0,75.31,MSP,35.06,290,6.9,2013
24,8,10,0,75.2,MSP,33.98,300,10.35,2013
29,8,10,0,66.36,MSP,35.06,110,12.65,2013
3,9,10,0,89.57,MSP,59,60,6.9,2013
4,9,10,0,89.48,MSP,57.02,40,12.65,2013
14,9,10,0,68.28,MSP,46.94,100,9.2,2013
15,9,10,0.01,96.78,MSP,52.46,120,9.97,2013
16,9,10,0,86.5,MSP,44.78,330,8.62,2013
20,9,10,0.01,92.4,MSP,35.06,140,4.6,2013
21,9,10,0,63.77,MSP,33.98,280,8.05,2013
23,9,10,0,78.13,MSP,35.06,300,8.05,2013
29,9,10,0,66.97,MSP,35.96,100,9.2,2013
30,9,10,0,94.22,MSP,44.42,100,6.13,2013
31,9,10,0,98.3,MSP,42.89,250,8.62,2013
3,10,10,0,93.13,MSP,59,40,9.2,2013
4,10,10,0,90.03,MSP,55.94,50,14.95,2013
14,10,10,0,67.92,MSP,48.02,160,5.75,2013
16,10,10,0,84.77,MSP,45.32,300,8.05,2013
22,10,10,0,84.56,MSP,33.08,0,0,2013
23,10,10,0,72.66,MSP,35.96,310,10.35,2013
30,10,10,0,94.65,MSP,44.33,130,4.6,2013
31,10,10,0,94.61,MSP,42.44,260,7.48,2013
3,11,10,0,93.44,MSP,59,50,8.62,2013
4,11,10,0,86.58,MSP,57.02,50,9.2,2013
5,11,10,0,75.49,MSP,53.78,220,4.6,2013
12,11,10,0,61.41,MSP,53.96,240,11.5,2013
14,11,10,0,63.08,MSP,50,120,10.35,2013
16,11,10,0,82.38,MSP,44.96,320,9.2,2013
20,11,10,0.02,92.46,MSP,37.04,130,9.2,2013
21,11,10,0,69.28,MSP,33.98,310,11.5,2013
30,11,10,0.01,98.99,MSP,44.47,90,6.9,2013
31,11,10,0,94.17,MSP,42.56,270,10.35,2013
3,12,10,0,93.13,MSP,59,110,4.6,2013
4,12,10,0,86.63,MSP,57.92,60,12.65,2013
12,12,10,0,61.41,MSP,53.96,230,16.1,2013
14,12,10,0,61.15,MSP,51.98,100,12.65,2013
16,12,10,0,77.69,MSP,45.68,290,7.48,2013
20,12,10,0.01,88.66,MSP,39.02,110,11.5,2013
21,12,10,0,56.32,MSP,35.96,290,11.5,2013
30,12,10,0,96.68,MSP,45.32,110,12.65,2013
31,12,10,0,92.61,MSP,41.54,250,12.07,2013
4,13,10,0,86.63,MSP,57.92,60,13.8,2013
12,13,10,0,56.62,MSP,55.04,250,16.1,2013
14,13,10,0,58.77,MSP,53.06,100,12.65,2013
16,13,10,0,70.86,MSP,48.02,320,9.2,2013
21,13,10,0,54.21,MSP,35.96,290,13.8,2013
22,13,10,0,68.44,MSP,37.67,350,5.18,2013
23,13,10,0,58.94,MSP,35.96,320,12.65,2013
29,13,10,0,66.85,MSP,39.02,70,9.2,2013
30,13,10,0,100,MSP,46.22,120,9.78,2013
31,13,10,0,91.98,MSP,42.08,260,9.2,2013
2,14,10,0,25.03,MSP,73.94,120,11.5,2013
3,14,10,0,87.36,MSP,60.89,50,12.07,2013
4,14,10,0,86.63,MSP,57.92,60,12.65,2013
20,14,10,0,73.59,MSP,44.96,0,0,2013
21,14,10,0,51.78,MSP,35.96,290,14.95,2013
22,14,10,0,60.96,MSP,39.11,330,6.33,2013
29,14,10,0,67.45,MSP,39.92,50,11.5,2013
30,14,10,0,96.66,MSP,46.94,130,6.9,2013
31,14,10,0,87.9,MSP,42.44,270,9.78,2013
4,15,10,0,86.63,MSP,57.92,70,16.1,2013
20,15,10,0,73.18,MSP,46.04,0,0,2013
21,15,10,0,47.89,MSP,37.94,270,14.95,2013
22,15,10,0,62.21,MSP,39.92,310,9.2,2013
24,15,10,0,52.45,MSP,42.8,320,13.8,2013
29,15,10,0,64.68,MSP,41,70,10.35,2013
30,15,10,0,96.72,MSP,48.11,120,4.6,2013
31,15,10,0,86.34,MSP,41.96,270,10.73,2013
4,16,10,0,83.34,MSP,59,60,13.8,2013
14,16,10,0,53.34,MSP,53.78,130,14.95,2013
20,16,10,0,76.35,MSP,46.04,290,9.2,2013
21,16,10,0,52.09,MSP,37.94,280,14.95,2013
24,16,10,0,52.73,MSP,42.08,330,12.65,2013
29,16,10,0,64.68,MSP,41,50,9.2,2013
30,16,10,0,100,MSP,48.02,40,3.45,2013
31,16,10,0,85.13,MSP,42.08,270,12.65,2013
3,17,10,0,89.61,MSP,60.08,30,12.65,2013
4,17,10,0,86.69,MSP,59,70,18.4,2013
5,17,10,0,77.92,MSP,57.92,220,6.9,2013
15,17,10,0,92.87,MSP,50,220,5.75,2013
23,17,10,0,51.78,MSP,35.96,310,12.65,2013
30,17,10,0,100,MSP,48.16,100,2.88,2013
31,17,10,0,85.13,MSP,42.08,290,11.5,2013
3,18,10,0,86.18,MSP,60.08,20,11.5,2013
4,18,10,0,90.19,MSP,58.1,60,14.95,2013
14,18,10,0,54.51,MSP,53.96,90,13.8,2013
15,18,10,0,92.87,MSP,50,210,4.6,2013
17,18,10,0,71.19,MSP,51.08,310,11.5,2013
23,18,10,0,53.91,MSP,33.98,300,14.95,2013
24,18,10,0,52.73,MSP,42.08,330,4.6,2013
26,18,10,0,53.17,MSP,44.96,300,8.05,2013
29,18,10,0,67.22,MSP,42.08,60,8.05,2013
31,18,10,0,85.13,MSP,42.08,270,11.5,2013
3,19,10,0,86.18,MSP,60.08,50,11.5,2013
4,19,10,0,90.11,MSP,57.92,60,14.95,2013
11,19,10,0,49.52,MSP,73.04,160,17.25,2013
15,19,10,0,96.73,MSP,49.04,210,5.37,2013
17,19,10,0,82.73,MSP,50,300,9.2,2013
26,19,10,0,53.03,MSP,44.06,310,10.35,2013
31,19,10,0,85.67,MSP,41,280,10.35,2013
2,20,10,0.01,48.77,MSP,68,0,0,2013
3,20,10,0,86.18,MSP,60.08,60,12.65,2013
4,20,10,0,93.1,MSP,57.92,80,17.25,2013
14,20,10,0,71.28,MSP,51.98,80,16.1,2013
20,20,10,0,87.63,MSP,37.22,320,14.95,2013
22,20,10,0,69.86,MSP,39.02,290,6.9,2013
23,20,10,0,49.3,MSP,35.06,350,11.5,2013
24,20,10,0,57.06,MSP,41,0,0,2013
26,20,10,0,59.36,MSP,42.08,310,11.5,2013
30,20,10,0.02,100,MSP,48.56,120,3.45,2013
31,20,10,0,85.67,MSP,41,280,10.35,2013
3,21,10,0,89.57,MSP,59,50,8.05,2013
4,21,10,0,93.39,MSP,57.56,60,14.38,2013
14,21,10,0.01,74.29,MSP,51.98,90,17.25,2013
20,21,10,0,86.09,MSP,37.67,300,13.23,2013
23,21,10,0,56.02,MSP,33.98,320,5.75,2013
29,21,10,0,73.19,MSP,41,60,6.9,2013
30,21,10,0,100,MSP,48.56,110,4.6,2013
31,21,10,0,92.56,MSP,39.92,270,11.5,2013
3,22,10,0,91.66,MSP,59,360,6.9,2013
4,22,10,0,98.41,MSP,57.56,60,16.1,2013
23,22,10,0,56.02,MSP,33.98,320,12.65,2013
26,22,10,0,59.65,MSP,41,300,3.45,2013
30,22,10,0,100,MSP,48.92,120,5.75,2013
31,22,10,0,96.55,MSP,39.92,280,11.5,2013
3,23,10,0.02,96.81,MSP,57.92,340,6.9,2013
4,23,10,0.03,98.94,MSP,57.44,80,18.78,2013
18,23,10,0,65.07,MSP,44.06,240,5.75,2013
23,23,10,0,60.81,MSP,33.08,300,5.75,2013
26,23,10,0,59.65,MSP,41,260,3.45,2013
29,23,10,0.03,89.34,MSP,39.92,30,4.6,2013
30,23,10,0.01,100,MSP,50,0,0,2013
31,23,10,0,96.55,MSP,39.92,290,8.05,2013
1,0,11,0,92.59,MSP,41,300,8.05,2013
10,0,11,0,67.21,MSP,37.94,280,14.95,2013
11,0,11,0,72.46,MSP,39.02,310,8.05,2013
18,0,11,0,69.17,MSP,33.08,280,20.7,2013
20,0,11,0,50.73,MSP,44.06,160,20.7,2013
22,0,11,0,68.2,MSP,24.98,330,10.35,2013
25,0,11,0,57.79,MSP,28.04,210,16.1,2013
26,0,11,0,63.55,MSP,30.56,300,16.1,2013
28,0,11,0,59.69,MSP,21.92,140,8.05,2013
1,1,11,0,88.76,MSP,41,290,10.35,2013
4,1,11,0,56.01,MSP,48.02,160,17.25,2013
9,1,11,0,79.54,MSP,44.96,260,17.25,2013
10,1,11,0,67.21,MSP,37.94,300,12.65,2013
18,1,11,0,72.24,MSP,32,280,21.85,2013
20,1,11,0,47.23,MSP,44.96,160,19.55,2013
21,1,11,0,92.49,MSP,37.94,120,3.45,2013
22,1,11,0,65.58,MSP,24.98,320,12.65,2013
23,1,11,0,66.56,MSP,12.02,320,17.25,2013
26,1,11,0,65.72,MSP,30.02,310,14.95,2013
28,1,11,0,59.69,MSP,21.92,150,6.9,2013
1,2,11,0,88.76,MSP,41,320,10.35,2013
2,2,11,0,79.21,MSP,41,270,6.9,2013
4,2,11,0,56.01,MSP,48.02,160,13.8,2013
6,2,11,0.02,93.57,MSP,33.66,340,13.8,2013
9,2,11,0,79.99,MSP,43.43,260,13.23,2013
10,2,11,0,67.21,MSP,37.94,310,12.65,2013
18,2,11,0,69.04,MSP,32,280,20.7,2013
21,2,11,0,89.25,MSP,37.94,120,4.6,2013
25,2,11,0,60.69,MSP,28.94,210,18.4,2013
26,2,11,0,66.09,MSP,28.94,320,11.5,2013
28,2,11,0,62.13,MSP,21.92,140,4.6,2013
1,3,11,0,88.81,MSP,42.08,300,6.9,2013
9,3,11,0,80.51,MSP,42.86,260,13.8,2013
10,3,11,0,67.21,MSP,37.94,320,14.95,2013
18,3,11,0,72.12,MSP,30.92,280,17.25,2013
20,3,11,0,50.73,MSP,44.06,150,14.95,2013
26,3,11,0,66.09,MSP,28.94,310,12.65,2013
28,3,11,0,59.37,MSP,23,190,3.45,2013
10,4,11,0,66.6,MSP,37.04,320,12.65,2013
18,4,11,0,68.81,MSP,30.02,290,23,2013
20,4,11,0,48.87,MSP,44.06,160,13.8,2013
25,4,11,0,63.24,MSP,30.02,220,16.1,2013
28,4,11,0,62.28,MSP,23,0,0,2013
4,5,11,0,63.13,MSP,46.94,150,16.1,2013
9,5,11,0,78.74,MSP,42.08,260,13.8,2013
18,5,11,0,68.81,MSP,30.02,290,18.4,2013
20,5,11,0,48.7,MSP,42.98,150,13.8,2013
21,5,11,0,98.26,MSP,37.67,0,0,2013
28,5,11,0,62.28,MSP,23,290,5.75,2013
29,5,11,0,84.06,MSP,15.98,0,0,2013
11,6,11,0,54.95,MSP,26.96,350,13.8,2013
14,6,11,0,75.5,MSP,37.04,220,5.75,2013
17,6,11,0,91.98,MSP,42.08,240,8.05,2013
18,6,11,0,65.72,MSP,30.02,310,17.25,2013
20,6,11,0,48.7,MSP,42.98,160,14.95,2013
21,6,11,0,99.13,MSP,37.53,0,0,2013
28,6,11,0,62.28,MSP,23,300,6.9,2013
29,6,11,0,80.22,MSP,17.06,0,0,2013
30,6,11,0,84.1,MSP,26.06,0,0,2013
1,7,11,0,85.13,MSP,42.08,260,6.9,2013
7,7,11,0,95.65,MSP,28.04,240,3.45,2013
11,7,11,0,59.65,MSP,24.98,340,17.25,2013
14,7,11,0,75.5,MSP,37.04,220,6.9,2013
17,7,11,0,89.48,MSP,42.44,280,5.75,2013
18,7,11,0,68.81,MSP,30.02,310,12.65,2013
20,7,11,0,48.7,MSP,42.98,150,13.8,2013
21,7,11,0,95.46,MSP,38.78,260,4.6,2013
28,7,11,0,62.28,MSP,23,320,8.05,2013
4,8,11,0,73.18,MSP,46.04,150,17.25,2013
7,8,11,0,95.65,MSP,28.04,200,8.05,2013
17,8,11,0,91.98,MSP,42.08,280,9.2,2013
18,8,11,0,66.09,MSP,28.94,290,20.7,2013
20,8,11,0,46.91,MSP,42.98,160,12.65,2013
21,8,11,0,94.22,MSP,35.72,300,11.88,2013
28,8,11,0,62.28,MSP,23,320,8.05,2013
4,9,11,0,70.74,MSP,46.94,160,13.8,2013
7,9,11,0,95.24,MSP,28.28,250,3.45,2013
9,9,11,0,76.06,MSP,42.98,290,20.7,2013
16,9,11,0,89.62,MSP,44.78,160,13.23,2013
18,9,11,0,65.72,MSP,30.02,290,13.8,2013
20,9,11,0,48.7,MSP,42.98,170,13.8,2013
21,9,11,0,95.6,MSP,31.73,310,18.98,2013
7,10,11,0,96.38,MSP,28.94,0,0,2013
9,10,11,0,70.42,MSP,44.06,290,14.95,2013
14,10,11,0,75.69,MSP,39.02,200,6.9,2013
16,10,11,0,88.99,MSP,46.04,140,9.2,2013
17,10,11,0,82.24,MSP,42.98,300,11.5,2013
18,10,11,0,65.72,MSP,30.02,310,16.1,2013
20,10,11,0,52.87,MSP,42.98,150,13.8,2013
21,10,11,0,96.41,MSP,30.92,310,17.25,2013
7,11,11,0,88.92,MSP,30.92,220,6.9,2013
8,11,11,0,72.53,MSP,36.68,130,13.23,2013
16,11,11,0,91.53,MSP,46.67,120,13.23,2013
17,11,11,0,82.24,MSP,42.98,310,10.35,2013
18,11,11,0,60.66,MSP,32,310,18.4,2013
20,11,11,0,55.27,MSP,42.98,150,11.5,2013
21,11,11,0,90.52,MSP,31.04,320,14.18,2013
25,11,11,0,64.17,MSP,37.04,280,10.35,2013
7,12,11,0,84.64,MSP,32.36,260,6.9,2013
14,12,11,0,67.81,MSP,42.98,210,4.6,2013
16,12,11,0,93.24,MSP,46.31,130,10.93,2013
17,12,11,0,77.64,MSP,43.82,300,13.8,2013
20,12,11,0,55.02,MSP,44.06,160,16.1,2013
21,12,11,0,79.63,MSP,32,320,16.1,2013
25,12,11,0,61.63,MSP,39.02,290,13.8,2013
7,13,11,0,79.49,MSP,33.89,260,10.35,2013
9,13,11,0,59.36,MSP,42.08,270,24.15,2013
16,13,11,0.02,97.24,MSP,45.26,110,12.46,2013
17,13,11,0,70.52,MSP,44.96,300,21.85,2013
20,13,11,0,59.93,MSP,42.98,140,11.5,2013
21,13,11,0,81.27,MSP,30.02,340,14.95,2013
25,13,11,0,59.37,MSP,39.02,300,13.8,2013
5,14,11,0,53.17,MSP,44.96,30,6.9,2013
9,14,11,0,57.06,MSP,41,290,24.15,2013
10,14,11,0,59.5,MSP,39.92,220,11.5,2013
16,14,11,0.03,93.08,MSP,46.22,110,10.93,2013
17,14,11,0,70.52,MSP,44.96,300,18.4,2013
20,14,11,0,64.35,MSP,42.08,160,14.95,2013
25,14,11,0,56.77,MSP,39.02,300,11.5,2013
30,14,11,0,54.97,MSP,41,320,5.75,2013
5,15,11,0,55.02,MSP,44.06,20,5.75,2013
9,15,11,0,61.89,MSP,41,280,17.25,2013
10,15,11,0,62.21,MSP,39.92,220,9.2,2013
16,15,11,0.02,96.69,MSP,46.58,110,9.97,2013
25,15,11,0,61.94,MSP,37.94,280,13.8,2013
27,15,11,0,49.69,MSP,23,180,9.2,2013
30,15,11,0,57.33,MSP,39.92,330,4.6,2013
8,16,11,0,52.87,MSP,42.98,130,17.25,2013
10,16,11,0,64.43,MSP,39.02,210,6.9,2013
20,16,11,0,73.08,MSP,39.92,140,17.25,2013
25,16,11,0,59.22,MSP,37.94,270,10.35,2013
30,16,11,0,57.33,MSP,39.92,320,6.9,2013
10,17,11,0,64.54,MSP,39.92,190,5.75,2013
17,17,11,0,73.08,MSP,39.92,290,19.55,2013
20,17,11,0,75.69,MSP,39.02,150,12.65,2013
25,17,11,0,52.09,MSP,37.94,290,18.4,2013
30,17,11,0,61.94,MSP,37.94,300,5.75,2013
1,18,11,0,58.61,MSP,48.92,320,11.5,2013
5,18,11,0,62.21,MSP,39.92,40,16.1,2013
10,18,11,0,64.54,MSP,39.92,200,5.75,2013
17,18,11,0,71.17,MSP,39.11,300,14.95,2013
19,18,11,0,55.02,MSP,44.06,150,16.1,2013
20,18,11,0,82.46,MSP,37.94,140,9.2,2013
25,18,11,0,52.09,MSP,37.94,290,12.65,2013
26,18,11,0,49.19,MSP,19.94,330,20.7,2013
27,18,11,0,49.87,MSP,24.08,140,10.35,2013
30,18,11,0,61.94,MSP,37.94,330,10.35,2013
5,19,11,0,75.58,MSP,37.94,30,14.95,2013
9,19,11,0,56.77,MSP,39.02,280,17.25,2013
10,19,11,0,66.85,MSP,39.02,220,6.9,2013
17,19,11,0,72.66,MSP,35.96,290,21.85,2013
20,19,11,0,82.46,MSP,37.94,140,10.35,2013
21,19,11,0,74.61,MSP,28.04,330,14.95,2013
25,19,11,0,59.09,MSP,37.04,290,10.35,2013
10,20,11,0,66.85,MSP,39.02,220,5.75,2013
17,20,11,0,72.03,MSP,35.06,300,24.15,2013
19,20,11,0,59.93,MSP,42.98,160,17.25,2013
20,20,11,0,82.46,MSP,37.94,130,6.9,2013
21,20,11,0,78,MSP,26.96,340,10.35,2013
25,20,11,0,59.09,MSP,37.04,280,14.95,2013
26,20,11,0,53.54,MSP,17.96,330,16.1,2013
27,20,11,0,49.87,MSP,24.08,170,6.9,2013
6,21,11,0,69.28,MSP,33.98,230,6.9,2013
8,21,11,0,67.45,MSP,44.06,170,14.95,2013
10,21,11,0,69.86,MSP,39.02,220,5.75,2013
17,21,11,0,72.45,MSP,33.98,290,20.7,2013
20,21,11,0,84.57,MSP,37.67,120,5.17,2013
21,21,11,0,74.5,MSP,26.96,330,10.35,2013
25,21,11,0,58.66,MSP,33.98,300,20.7,2013
27,21,11,0,51.93,MSP,24.08,160,9.2,2013
30,21,11,0,66.72,MSP,33.98,340,9.2,2013
10,22,11,0,69.86,MSP,39.02,240,4.6,2013
17,22,11,0,69.28,MSP,33.98,290,20.7,2013
19,22,11,0,55.02,MSP,44.06,160,21.85,2013
20,22,11,0,85.49,MSP,37.94,120,5.75,2013
21,22,11,0,71.04,MSP,26.06,330,12.65,2013
25,22,11,0,60.66,MSP,32,320,16.1,2013
27,22,11,0,54.34,MSP,23,150,10.35,2013
30,22,11,0,66.11,MSP,33.08,340,8.05,2013
9,23,11,0,69.63,MSP,37.04,290,16.1,2013
10,23,11,0,72.46,MSP,39.02,250,6.9,2013
17,23,11,0,71.82,MSP,33.08,290,18.4,2013
19,23,11,0,53.03,MSP,44.06,160,23,2013
20,23,11,0,89.25,MSP,37.94,140,5.75,2013
25,23,11,0,60.97,MSP,30.92,300,16.1,2013
27,23,11,0,56.87,MSP,21.92,150,11.5,2013
30,23,11,0,69.04,MSP,32,10,5.75,2013
1,0,12,0,72.12,MSP,30.92,350,8.05,2013
3,0,12,0,95.79,MSP,35.06,130,8.05,2013
4,0,12,0,94.35,MSP,32,80,10.93,2013
5,0,12,0,79.4,MSP,14.9,240,13.22,2013
8,0,12,0,71.28,MSP,-2.02,0,0,2013
9,0,12,0,90.08,MSP,10.67,210,1.73,2013
12,0,12,0,71.52,MSP,-0.04,130,8.05,2013
21,0,12,0,80.38,MSP,19.04,270,3.45,2013
22,0,12,0,84.06,MSP,15.98,350,10.35,2013
25,0,12,0,83.56,MSP,8.96,170,5.75,2013
3,1,12,0,95.79,MSP,35.06,110,8.05,2013
4,1,12,0,92.29,MSP,32,70,11.5,2013
5,1,12,0,76.59,MSP,12.02,260,19.55,2013
10,1,12,0.01,81.78,MSP,3.14,140,9.58,2013
12,1,12,0,71.75,MSP,1.94,160,5.75,2013
14,1,12,0.01,83.48,MSP,10.58,50,8.82,2013
16,1,12,0,59.06,MSP,1.04,120,6.9,2013
21,1,12,0,80.38,MSP,19.04,260,3.45,2013
23,1,12,0,83.88,MSP,3.56,280,12.65,2013
25,1,12,0,79.62,MSP,10.04,190,3.45,2013
29,1,12,0,80.22,MSP,17.06,340,23,2013
2,2,12,0,81.8,MSP,28.94,110,3.45,2013
3,2,12,0,92.75,MSP,35.78,130,5.75,2013
4,2,12,0,92.29,MSP,32,60,9.2,2013
8,2,12,0,71.52,MSP,-0.04,0,0,2013
10,2,12,0.01,86.12,MSP,4.1,120,8.05,2013
14,2,12,0.01,83.48,MSP,10.58,40,6.52,2013
16,2,12,0,59.06,MSP,1.04,110,5.75,2013
22,2,12,0,84.06,MSP,15.98,330,5.75,2013
23,2,12,0,78.99,MSP,3.02,270,10.35,2013
25,2,12,0,84.38,MSP,10.67,180,4.03,2013
26,2,12,0,83.33,MSP,15.08,230,5.75,2013
29,2,12,0,79.96,MSP,14,340,20.7,2013
3,3,12,0,94.44,MSP,35.33,130,6.33,2013
8,3,12,0,71.65,MSP,1.04,70,4.6,2013
10,3,12,0.01,85.84,MSP,8.12,150,4.6,2013
